,loss,accuracy,MeanIoU,iou_positive,iou_negative,iou_average,val_loss,val_accuracy,val_MeanIoU,val_iou_positive,val_iou_negative,val_iou_average,lr
0,0.3226693272590637,0.9308033585548401,0.4734981656074524,0.017251674085855484,0.9297446608543396,0.4734981656074524,0.2673773169517517,0.9786441922187805,0.4893221855163574,1.0569640492973532e-14,0.9786443710327148,0.4893221855163574,1e-04
1,0.24972599744796753,0.9788970947265625,0.4894486367702484,2.285306750153364e-15,0.9788972735404968,0.4894486367702484,0.2559283375740051,0.9786443114280701,0.4893221855163574,1.0569640492973532e-14,0.9786443114280701,0.48932215571403503,1e-04
2,0.24786892533302307,0.9788972735404968,0.4894486963748932,2.2853251731199667e-15,0.9788973927497864,0.4894486963748932,0.25062933564186096,0.9786443710327148,0.4893221855163574,1.0569640492973532e-14,0.9786443710327148,0.4893221855163574,1e-04
3,0.24689093232154846,0.9788972735404968,0.4894486963748932,2.2853262319111507e-15,0.9788973927497864,0.4894486963748932,0.24792343378067017,0.9786443710327148,0.4893221855163574,1.0569640492973532e-14,0.9786443710327148,0.4893221855163574,1e-04
4,0.24622419476509094,0.9788972735404968,0.4894486963748932,2.2853266554276244e-15,0.9788973927497864,0.4894486963748932,0.24657489359378815,0.9786443710327148,0.4893221855163574,1.0569640492973532e-14,0.9786443710327148,0.4893221855163574,1e-04
5,0.24576546251773834,0.9788972735404968,0.4894486963748932,2.2853266554276244e-15,0.9788973927497864,0.4894486963748932,0.24589064717292786,0.9786443710327148,0.4893221855163574,1.0569640492973532e-14,0.9786443710327148,0.4893221855163574,1e-04
6,0.2454388588666916,0.9788972735404968,0.4894486963748932,2.2853266554276244e-15,0.9788973927497864,0.4894486963748932,0.2455051839351654,0.9786441922187805,0.4893221855163574,1.0569640492973532e-14,0.9786443710327148,0.4893221855163574,1e-04
7,0.24519576132297516,0.9788972735404968,0.4894486963748932,2.2853266554276244e-15,0.9788973927497864,0.4894486963748932,0.24530038237571716,0.9786443114280701,0.4893221855163574,1.0569640492973532e-14,0.9786443114280701,0.48932215571403503,1e-04
8,0.24502216279506683,0.9788972735404968,0.4894486963748932,2.2853266554276244e-15,0.9788973927497864,0.4894486963748932,0.24517309665679932,0.9786441922187805,0.4893221855163574,1.0569640492973532e-14,0.9786443710327148,0.4893221855163574,1e-04
9,0.24488703906536102,0.9788972735404968,0.4894486963748932,2.2853266554276244e-15,0.9788973927497864,0.4894486963748932,0.2450718879699707,0.9786441922187805,0.4893221855163574,1.0569640492973532e-14,0.9786443710327148,0.4893221855163574,1e-04
10,0.24476055800914764,0.9788972735404968,0.4894486963748932,2.2853266554276244e-15,0.9788973927497864,0.4894486963748932,0.24496886134147644,0.9786443710327148,0.4893221855163574,1.0569640492973532e-14,0.9786443710327148,0.4893221855163574,1e-04
11,0.2446197271347046,0.9788972735404968,0.4894486963748932,2.2853266554276244e-15,0.9788973927497864,0.4894486963748932,0.24482686817646027,0.9786443114280701,0.4893221855163574,1.0569640492973532e-14,0.9786443114280701,0.48932215571403503,1e-04
12,0.24445687234401703,0.9788972735404968,0.4894486963748932,2.2853266554276244e-15,0.9788973927497864,0.4894486963748932,0.24465042352676392,0.9786443710327148,0.4893221855163574,1.0569640492973532e-14,0.9786443710327148,0.4893221855163574,1e-04
13,0.2442546933889389,0.9788972735404968,0.4894486963748932,2.2853266554276244e-15,0.9788973927497864,0.4894486963748932,0.24462105333805084,0.9786441922187805,0.4893221855163574,1.0569640492973532e-14,0.9786443710327148,0.4893221855163574,1e-04
14,0.2441786825656891,0.9788972735404968,0.4894486963748932,2.2853266554276244e-15,0.9788973927497864,0.4894486963748932,0.24454328417778015,0.9786443114280701,0.4893221855163574,1.0569640492973532e-14,0.9786443114280701,0.48932215571403503,1e-04
15,0.24400606751441956,0.9788972735404968,0.4894486963748932,2.2853266554276244e-15,0.9788973927497864,0.4894486963748932,0.24438248574733734,0.9786444902420044,0.4893221855163574,1.0569640492973532e-14,0.9786443114280701,0.48932215571403503,1e-04
16,0.2438546121120453,0.9788972735404968,0.4894486963748932,2.2853266554276244e-15,0.9788973927497864,0.4894486963748932,0.24422243237495422,0.9786443114280701,0.4893221855163574,1.0569640492973532e-14,0.9786443114280701,0.48932215571403503,1e-04
17,0.24366934597492218,0.9788972735404968,0.4894486963748932,2.2853266554276244e-15,0.9788973927497864,0.4894486963748932,0.24399514496326447,0.9786443114280701,0.4893221855163574,1.0569640492973532e-14,0.9786443114280701,0.48932215571403503,1e-04
18,0.24328625202178955,0.9788972735404968,0.4894486963748932,2.2853262319111507e-15,0.9788973927497864,0.4894486963748932,0.24278376996517181,0.9786443710327148,0.4893221855163574,1.0569640492973532e-14,0.9786443710327148,0.4893221855163574,1e-04
19,0.24274854362010956,0.9788972735404968,0.4894486963748932,2.2853266554276244e-15,0.9788973927497864,0.4894486963748932,0.24289260804653168,0.9786443710327148,0.4893221855163574,1.0569640492973532e-14,0.9786443710327148,0.4893221855163574,1e-04
20,0.24244333803653717,0.9788972735404968,0.4894486963748932,2.2853266554276244e-15,0.9788973927497864,0.4894486963748932,0.24254503846168518,0.9786443114280701,0.4893221855163574,1.0569640492973532e-14,0.9786443114280701,0.48932215571403503,1e-04
21,0.24234606325626373,0.9788972735404968,0.4894486963748932,2.2853266554276244e-15,0.9788973927497864,0.4894486963748932,0.24253782629966736,0.9786443710327148,0.4893221855163574,1.0569640492973532e-14,0.9786443710327148,0.4893221855163574,1e-04
22,0.24223105609416962,0.9788972735404968,0.4894486963748932,2.2853266554276244e-15,0.9788973927497864,0.4894486963748932,0.24251627922058105,0.9786443710327148,0.4893221855163574,1.0569640492973532e-14,0.9786443710327148,0.4893221855163574,1e-04
23,0.24219655990600586,0.9788972735404968,0.4894486963748932,2.2853266554276244e-15,0.9788973927497864,0.4894486963748932,0.24247325956821442,0.9786443114280701,0.4893221855163574,1.0569640492973532e-14,0.9786443114280701,0.48932215571403503,1e-04
24,0.24214938282966614,0.9788972735404968,0.4894486963748932,2.2853266554276244e-15,0.9788973927497864,0.4894486963748932,0.2424495667219162,0.9786443710327148,0.4893221855163574,1.0569640492973532e-14,0.9786443710327148,0.4893221855163574,1e-04
25,0.24214373528957367,0.9788972735404968,0.4894486963748932,2.2853266554276244e-15,0.9788973927497864,0.4894486963748932,0.2424473911523819,0.9786443114280701,0.4893221855163574,1.0569640492973532e-14,0.9786443114280701,0.48932215571403503,1e-04
26,0.24212568998336792,0.9788972735404968,0.4894486963748932,2.2853266554276244e-15,0.9788973927497864,0.4894486963748932,0.24241651594638824,0.9786443710327148,0.4893221855163574,1.0569640492973532e-14,0.9786443710327148,0.4893221855163574,1e-04
27,0.24208736419677734,0.9788972735404968,0.4894486963748932,2.2853266554276244e-15,0.9788973927497864,0.4894486963748932,0.2424396574497223,0.9786443710327148,0.4893221855163574,1.0569640492973532e-14,0.9786443710327148,0.4893221855163574,1e-04
28,0.24205611646175385,0.9788972735404968,0.4894486963748932,2.2853266554276244e-15,0.9788973927497864,0.4894486963748932,0.24242761731147766,0.9786443710327148,0.4893221855163574,1.0569640492973532e-14,0.9786443710327148,0.4893221855163574,1e-04
29,0.24205410480499268,0.9788972735404968,0.4894486963748932,2.2853266554276244e-15,0.9788973927497864,0.4894486963748932,0.2423657923936844,0.9786443710327148,0.4893221855163574,1.0569640492973532e-14,0.9786443710327148,0.4893221855163574,1e-04
30,0.24202409386634827,0.9788972735404968,0.4894486963748932,2.2853266554276244e-15,0.9788973927497864,0.4894486963748932,0.242365300655365,0.9786443114280701,0.4893221855163574,1.0569640492973532e-14,0.9786443114280701,0.48932215571403503,1e-04
31,0.24201257526874542,0.9788972735404968,0.4894486963748932,2.2853266554276244e-15,0.9788973927497864,0.4894486963748932,0.2423369437456131,0.9786443710327148,0.4893221855163574,1.0569640492973532e-14,0.9786443710327148,0.4893221855163574,1e-04
32,0.2420128881931305,0.9788972735404968,0.4894486963748932,2.2853266554276244e-15,0.9788973927497864,0.4894486963748932,0.2423119693994522,0.9786443710327148,0.4893221855163574,1.0569640492973532e-14,0.9786443710327148,0.4893221855163574,1e-04
33,0.2419748455286026,0.9788972735404968,0.4894486963748932,2.2853266554276244e-15,0.9788973927497864,0.4894486963748932,0.24231702089309692,0.9786443114280701,0.4893221855163574,1.0569640492973532e-14,0.9786443114280701,0.48932215571403503,1e-04
34,0.24194812774658203,0.9788972735404968,0.4894486963748932,2.2853266554276244e-15,0.9788973927497864,0.4894486963748932,0.24229004979133606,0.9786443710327148,0.4893221855163574,1.0569640492973532e-14,0.9786443710327148,0.4893221855163574,1e-04
35,0.2419266551733017,0.9788972735404968,0.4894486963748932,2.2853266554276244e-15,0.9788973927497864,0.4894486963748932,0.24225006997585297,0.9786443710327148,0.4893221855163574,1.0569640492973532e-14,0.9786443710327148,0.4893221855163574,1e-04
36,0.24191394448280334,0.9788972735404968,0.4894486963748932,2.2853266554276244e-15,0.9788973927497864,0.4894486963748932,0.24222271144390106,0.9786441922187805,0.4893221855163574,1.0569640492973532e-14,0.9786443710327148,0.4893221855163574,1e-04
37,0.2419303059577942,0.9788972735404968,0.4894486963748932,2.2853266554276244e-15,0.9788973927497864,0.4894486963748932,0.24220003187656403,0.9786443710327148,0.4893221855163574,1.0569640492973532e-14,0.9786443710327148,0.4893221855163574,1e-04
38,0.24189065396785736,0.9788972735404968,0.4894486963748932,2.2853266554276244e-15,0.9788973927497864,0.4894486963748932,0.2422121912240982,0.9786443710327148,0.4893221855163574,1.0569640492973532e-14,0.9786443710327148,0.4893221855163574,1e-04
39,0.2418687492609024,0.9788972735404968,0.4894486963748932,2.2853266554276244e-15,0.9788973927497864,0.4894486963748932,0.24220535159111023,0.9786441922187805,0.4893221855163574,1.0569640492973532e-14,0.9786443710327148,0.4893221855163574,1e-04
40,0.24185626208782196,0.9788972735404968,0.4894486963748932,2.2853266554276244e-15,0.9788973927497864,0.4894486963748932,0.2422153353691101,0.9786443114280701,0.4893221855163574,1.0569640492973532e-14,0.9786443114280701,0.48932215571403503,1e-04
41,0.24189592897891998,0.9788972735404968,0.4894486963748932,2.2853266554276244e-15,0.9788973927497864,0.4894486963748932,0.24220086634159088,0.9786443114280701,0.4893221855163574,1.0569640492973532e-14,0.9786443114280701,0.48932215571403503,1e-04
