,loss,accuracy,val_loss,val_accuracy,lr
0,3.1080448627471924,0.5834949612617493,5.610273361206055,0.6670020222663879,0.001
1,2.1730222702026367,0.6715147495269775,1.471973180770874,0.6670020222663879,0.001
2,2.072758913040161,0.6744236350059509,0.7388386726379395,0.7193158864974976,0.001
3,1.9081021547317505,0.6837965846061707,3.38956880569458,0.6670020222663879,0.001
4,1.7998170852661133,0.6990950107574463,24.680021286010742,0.6670020222663879,0.001
5,1.6000826358795166,0.7360482811927795,70.65220642089844,0.6670020222663879,0.001
6,1.3543634414672852,0.7807584404945374,908.000732421875,0.6670020222663879,0.001
7,1.0794782638549805,0.8355957865715027,260.61199951171875,0.6670020222663879,0.001
8,0.8675645589828491,0.8726567625999451,114.63411712646484,0.6670020222663879,0.001
9,0.7179843783378601,0.9017453193664551,186.99305725097656,0.6670020222663879,0.001
10,0.560370147228241,0.9242619872093201,101.97279357910156,0.6670020222663879,0.001
11,0.5005343556404114,0.9338504672050476,447.6282043457031,0.6670020222663879,0.001
12,0.4462398886680603,0.94182288646698,78.0444107055664,0.6670020222663879,0.001
13,0.2920301556587219,0.9635854363441467,37.3948974609375,0.6670020222663879,0.0005
14,0.23862749338150024,0.9716655611991882,38.75870132446289,0.6670020222663879,0.0005
15,0.21019892394542694,0.9748976230621338,30.03163719177246,0.3772635757923126,0.0005
16,0.20562879741191864,0.9741435050964355,707.9623413085938,0.17002011835575104,0.0005
17,0.20962642133235931,0.9747899174690247,149.76632690429688,0.6670020222663879,0.0005
18,0.1819433867931366,0.9773755669593811,23.11838150024414,0.6670020222663879,0.0005
19,0.16662952303886414,0.9798534512519836,14.075174331665039,0.6670020222663879,0.0005
20,0.1381274312734604,0.9833009839057922,5.497138977050781,0.27716296911239624,0.0005
21,0.14107368886470795,0.9840551614761353,4.389462947845459,0.6670020222663879,0.0005
22,0.13903142511844635,0.9835164546966553,0.8146430850028992,0.8133803009986877,0.0005
23,0.12840868532657623,0.9847015738487244,0.9677210450172424,0.7686116695404053,0.00025
24,0.09087935090065002,0.9894419312477112,3.217919111251831,0.6670020222663879,0.00025
25,0.08642984181642532,0.9898728728294373,2.5886287689208984,0.668008029460907,0.00025
26,0.09665881097316742,0.9894419312477112,22.11932945251465,0.6670020222663879,0.00025
27,0.08424936234951019,0.9903038144111633,6.582776069641113,0.6670020222663879,0.00025
28,0.055887963622808456,0.9947209358215332,14.036323547363281,0.6670020222663879,0.00025
29,0.07056199014186859,0.9925662279129028,8.473176956176758,0.6670020222663879,0.00025
30,0.0706879273056984,0.9924585223197937,10.858539581298828,0.6670020222663879,0.00025
31,0.06373968720436096,0.9937513470649719,69.2695083618164,0.6670020222663879,0.00025
32,0.06474823504686356,0.993859052658081,11.335857391357422,0.7701207399368286,0.00025
33,0.06579198688268661,0.9931049346923828,9.199161529541016,0.6670020222663879,0.000125
34,0.06303613632917404,0.9932126402854919,6.428335666656494,0.6670020222663879,0.000125
35,0.05658596754074097,0.993966817855835,3.512366771697998,0.6670020222663879,0.000125
36,0.04398726671934128,0.9951518774032593,3.6079471111297607,0.4381287693977356,0.000125
37,0.04614722728729248,0.9948287010192871,4.423487186431885,0.6670020222663879,0.000125
38,0.04390883073210716,0.9956905841827393,10.22756576538086,0.6670020222663879,0.000125
39,0.050337329506874084,0.9947209358215332,7.678962230682373,0.6926559209823608,0.000125
40,0.05482864007353783,0.9947209358215332,3.3287203311920166,0.6690140962600708,0.000125
41,0.052491214126348495,0.9952596426010132,8.140868186950684,0.6670020222663879,0.000125
42,0.042754411697387695,0.9945054650306702,10.262212753295898,0.6670020222663879,0.000125
43,0.03158582001924515,0.9967679381370544,1.9217478036880493,0.6242454648017883,6.25e-05
44,0.038713280111551285,0.9964447021484375,1.5707921981811523,0.7857142686843872,6.25e-05
45,0.027828430756926537,0.9973065853118896,5.2236762046813965,0.6670020222663879,6.25e-05
46,0.029127618297934532,0.9975220561027527,8.74545955657959,0.6670020222663879,6.25e-05
47,0.0397791862487793,0.9950441718101501,13.581009864807129,0.6670020222663879,6.25e-05
48,0.031056120991706848,0.9964447021484375,7.021721363067627,0.6670020222663879,6.25e-05
49,0.03696596994996071,0.9959060549736023,15.375941276550293,0.6670020222663879,6.25e-05
50,0.023792611435055733,0.9974143505096436,7.098170280456543,0.6670020222663879,6.25e-05
51,0.035701923072338104,0.9964447021484375,3.3569109439849854,0.7706237435340881,6.25e-05
52,0.048845257610082626,0.9955828189849854,3.356998920440674,0.2947686016559601,6.25e-05
53,0.03632019832730293,0.9964447021484375,4.9768524169921875,0.6670020222663879,3.125e-05
54,0.028144439682364464,0.9971988797187805,3.445136547088623,0.7515090703964233,3.125e-05
55,0.02535969391465187,0.9971988797187805,8.244461059570312,0.6670020222663879,3.125e-05
56,0.02392253279685974,0.9974143505096436,22.312318801879883,0.17002011835575104,3.125e-05
57,0.02924397401511669,0.9969834089279175,7.517326831817627,0.6670020222663879,3.125e-05
58,0.022030623629689217,0.9979529976844788,6.36129093170166,0.6670020222663879,3.125e-05
59,0.029723765328526497,0.9973065853118896,7.552667617797852,0.6670020222663879,3.125e-05
60,0.026286594569683075,0.9977375268936157,1.213438630104065,0.6876257658004761,3.125e-05
61,0.028644906356930733,0.9977375268936157,8.734559059143066,0.6670020222663879,3.125e-05
62,0.023897496983408928,0.9980607628822327,13.912637710571289,0.6720321774482727,3.125e-05
63,0.026454074308276176,0.9969834089279175,1.4921298027038574,0.75,1.5625e-05
64,0.036859288811683655,0.9962292313575745,10.66468334197998,0.6670020222663879,1.5625e-05
65,0.028299348428845406,0.9969834089279175,9.489689826965332,0.6670020222663879,1.5625e-05
66,0.026405956596136093,0.9968756437301636,7.787189960479736,0.6670020222663879,1.5625e-05
67,0.0259118489921093,0.9979529976844788,4.707032680511475,0.6670020222663879,1.5625e-05
68,0.023279640823602676,0.9974143505096436,5.031559944152832,0.6670020222663879,1.5625e-05
69,0.03312334790825844,0.9969834089279175,6.063399791717529,0.6670020222663879,1.5625e-05
70,0.021721746772527695,0.9977375268936157,2.3535494804382324,0.7761569619178772,1.5625e-05
71,0.03242752328515053,0.9969834089279175,8.649795532226562,0.2017102688550949,1.5625e-05
72,0.0325574055314064,0.9967679381370544,2.7339062690734863,0.681086540222168,1.5625e-05
