,loss,accuracy,val_loss,val_accuracy,lr
46,0.004543071147054434,0.9998925924301147,0.15363577008247375,0.9563691020011902,0.000125
47,0.004527661483734846,0.9998925924301147,0.14446164667606354,0.9578736424446106,0.000125
48,0.0076969382353127,0.9992481470108032,0.153568834066391,0.9593781232833862,0.000125
49,0.004751989152282476,0.9997851848602295,0.14617595076560974,0.9608826637268066,0.000125
50,0.005574267357587814,0.999570369720459,0.14640915393829346,0.9643931984901428,0.000125
51,0.00807959958910942,0.9990332722663879,0.14015009999275208,0.9669007062911987,0.000125
52,0.011034352704882622,0.9987110495567322,0.14333803951740265,0.9638916850090027,0.000125
53,0.004173245280981064,0.9996777772903442,0.1365378051996231,0.9663991928100586,6.25e-05
54,0.004462835844606161,0.9996777772903442,0.1326795071363449,0.9674022197723389,6.25e-05
55,0.003952460363507271,0.9997851848602295,0.14352211356163025,0.9658976793289185,6.25e-05
56,0.0034007898066192865,0.9996777772903442,0.14157269895076752,0.967903733253479,6.25e-05
57,0.0023850509896874428,1.0,0.14307163655757904,0.9643931984901428,6.25e-05
58,0.003158732084557414,0.9997851848602295,0.14526639878749847,0.9603811502456665,6.25e-05
59,0.0023476597853004932,1.0,0.15314458310604095,0.9669007062911987,6.25e-05
60,0.00200330070219934,1.0,0.13768555223941803,0.9669007062911987,6.25e-05
61,0.0033741206862032413,0.9996777772903442,0.13276387751102448,0.9653961658477783,6.25e-05
62,0.0029051578603684902,0.9998925924301147,0.12861883640289307,0.9663991928100586,6.25e-05
63,0.0017692174296826124,1.0,0.12460922449827194,0.9669007062911987,6.25e-05
64,0.004769932944327593,0.999570369720459,0.12391871958971024,0.9643931984901428,6.25e-05
65,0.0037917110603302717,0.9997851848602295,0.12907066941261292,0.9618856310844421,6.25e-05
66,0.005760954227298498,0.999570369720459,0.13864707946777344,0.9638916850090027,6.25e-05
67,0.0030904309824109077,0.9996777772903442,0.1352749466896057,0.9638916850090027,6.25e-05
68,0.008331216871738434,0.9992481470108032,0.13895979523658752,0.9643931984901428,6.25e-05
69,0.004998804070055485,0.9994629621505737,0.14036186039447784,0.9653961658477783,6.25e-05
70,0.0031746767926961184,0.9996777772903442,0.13547255098819733,0.9689067006111145,6.25e-05
71,0.002366563305258751,0.9998925924301147,0.1336587816476822,0.9674022197723389,6.25e-05
72,0.002056350465863943,1.0,0.12995545566082,0.9699097275733948,6.25e-05
