,loss,accuracy,val_loss,val_accuracy,lr
31,0.016835905611515045,0.9986036419868469,0.2129942923784256,0.9423269629478455,0.0005
32,0.019791407510638237,0.9974220991134644,0.22588621079921722,0.9508525729179382,0.0005
33,0.03491121158003807,0.9965628385543823,0.18052273988723755,0.9518555402755737,0.00025
34,0.014872418716549873,0.9990332722663879,0.19863562285900116,0.9533600807189941,0.00025
35,0.006942091044038534,0.9993555545806885,0.2142287939786911,0.9538615942001343,0.00025
36,0.007140647619962692,0.9994629621505737,0.20429816842079163,0.9593781232833862,0.00025
37,0.007547854445874691,0.9994629621505737,0.2095547914505005,0.9548646211624146,0.00025
38,0.00798869039863348,0.9992481470108032,0.2004021406173706,0.9568706154823303,0.00025
39,0.005755356978625059,0.999570369720459,0.20395974814891815,0.9553660750389099,0.00025
40,0.007030773907899857,0.9997851848602295,0.21687446534633636,0.9603811502456665,0.00025
41,0.009000619873404503,0.9990332722663879,0.21354489028453827,0.9508525729179382,0.00025
42,0.004103107377886772,0.999570369720459,0.2019432783126831,0.9543631076812744,0.00025
43,0.007585416082292795,0.9991406798362732,0.2033499777317047,0.9508525729179382,0.000125
44,0.010372345335781574,0.9990332722663879,0.21595458686351776,0.9578736424446106,0.000125
45,0.0050630588084459305,0.999570369720459,0.2178715020418167,0.95586758852005,0.000125
46,0.002733769593760371,0.9998925924301147,0.21008120477199554,0.9513540863990784,0.000125
47,0.002600049367174506,0.9998925924301147,0.21093815565109253,0.952858567237854,0.000125
48,0.0029560828115791082,0.9997851848602295,0.20294447243213654,0.9553660750389099,0.000125
49,0.0030065886676311493,0.9997851848602295,0.2055673599243164,0.9593781232833862,0.000125
50,0.008220580406486988,0.9997851848602295,0.2107001543045044,0.9593781232833862,0.000125
51,0.004990185145288706,0.9996777772903442,0.19760137796401978,0.95586758852005,0.000125
52,0.005344240460544825,0.9994629621505737,0.21355630457401276,0.952858567237854,0.000125
53,0.0063643669709563255,0.9993555545806885,0.20218127965927124,0.9543631076812744,6.25e-05
54,0.002459585899487138,0.9998925924301147,0.20175176858901978,0.95586758852005,6.25e-05
55,0.005178589839488268,0.9996777772903442,0.19679448008537292,0.9538615942001343,6.25e-05
56,0.008123159408569336,0.9994629621505737,0.20722950994968414,0.9593781232833862,6.25e-05
57,0.0070698256604373455,0.9992481470108032,0.20156438648700714,0.9608826637268066,6.25e-05
58,0.0027553210966289043,1.0,0.1961151361465454,0.9613841772079468,6.25e-05
59,0.00188843859359622,1.0,0.193706214427948,0.9613841772079468,6.25e-05
60,0.0031265520956367254,0.9996777772903442,0.19360946118831635,0.9598796367645264,6.25e-05
61,0.00478649465367198,0.9996777772903442,0.20161327719688416,0.958375096321106,6.25e-05
62,0.0027822693809866905,0.9998925924301147,0.19894151389598846,0.9618856310844421,6.25e-05
63,0.001948607969097793,0.9998925924301147,0.19954776763916016,0.9593781232833862,3.125e-05
64,0.0030276868492364883,0.9997851848602295,0.19718524813652039,0.9598796367645264,3.125e-05
65,0.00275179254822433,0.9998925924301147,0.19831582903862,0.9598796367645264,3.125e-05
66,0.0019266529707238078,1.0,0.19784536957740784,0.9613841772079468,3.125e-05
67,0.0014366577379405499,1.0,0.1988256573677063,0.9603811502456665,3.125e-05
68,0.003496867837384343,0.9997851848602295,0.19892945885658264,0.9603811502456665,3.125e-05
69,0.002050344366580248,1.0,0.19746342301368713,0.9588766098022461,3.125e-05
70,0.0022264819126576185,1.0,0.19782644510269165,0.9598796367645264,3.125e-05
71,0.0025176159106194973,0.9997851848602295,0.19556808471679688,0.9603811502456665,3.125e-05
72,0.0015552331460639834,1.0,0.19771845638751984,0.9628886580467224,3.125e-05
73,0.0016838887240737677,1.0,0.19792841374874115,0.9643931984901428,1.5625e-05
74,0.0022292525973170996,0.9998925924301147,0.1974450647830963,0.9633901715278625,1.5625e-05
75,0.0040823668241500854,0.9996777772903442,0.19622531533241272,0.9628886580467224,1.5625e-05
76,0.0018819913966581225,1.0,0.19840101897716522,0.9608826637268066,1.5625e-05
77,0.0015725644771009684,1.0,0.20075948536396027,0.9618856310844421,1.5625e-05
78,0.0025289070326834917,0.9997851848602295,0.20102530717849731,0.9603811502456665,1.5625e-05
79,0.001987952971830964,1.0,0.20048481225967407,0.9633901715278625,1.5625e-05
80,0.0017182306619361043,0.9998925924301147,0.2002377212047577,0.9618856310844421,1.5625e-05
81,0.0018994295969605446,1.0,0.2023058980703354,0.9618856310844421,1.5625e-05
82,0.0014358197804540396,1.0,0.20040620863437653,0.9623871445655823,1.5625e-05
83,0.0021371047478169203,0.9996777772903442,0.19777923822402954,0.9643931984901428,7.8125e-06
84,0.0011247836519032717,1.0,0.19771648943424225,0.9638916850090027,7.8125e-06
85,0.0014999881386756897,1.0,0.19852228462696075,0.9633901715278625,7.8125e-06
86,0.0015181283233687282,1.0,0.1974981278181076,0.9638916850090027,7.8125e-06
87,0.0015719594666734338,0.9998925924301147,0.19852395355701447,0.9643931984901428,7.8125e-06
88,0.001578085939399898,1.0,0.199116513133049,0.9633901715278625,7.8125e-06
89,0.0025910886470228434,0.9998925924301147,0.19884806871414185,0.9633901715278625,7.8125e-06
90,0.0013286429457366467,1.0,0.19860157370567322,0.9628886580467224,7.8125e-06
91,0.0013814539415761828,1.0,0.1991545855998993,0.9638916850090027,7.8125e-06
92,0.0010055474704131484,1.0,0.1978146731853485,0.9638916850090027,7.8125e-06
93,0.00515484344214201,0.9998925924301147,0.19997869431972504,0.9633901715278625,3.90625e-06
94,0.0013512421865016222,0.9998925924301147,0.19821776449680328,0.9643931984901428,3.90625e-06
95,0.00210856762714684,0.9998925924301147,0.19915568828582764,0.9643931984901428,3.90625e-06
96,0.002962663071230054,0.9994629621505737,0.19871240854263306,0.964894711971283,3.90625e-06
97,0.0014113488141447306,1.0,0.20059895515441895,0.9643931984901428,3.90625e-06
98,0.0009627625695429742,1.0,0.1999821811914444,0.9633901715278625,3.90625e-06
99,0.0016572360182181,0.9998925924301147,0.2004651576280594,0.9638916850090027,3.90625e-06
